country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","01-02-2024 11:00:00",17.540891,78.358528,NH3,2,4,3
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","01-02-2024 11:00:00",17.540891,78.358528,CO,10,45,28
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","01-02-2024 11:00:00",17.460103,78.334361,PM2.5,20,40,32
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","01-02-2024 11:00:00",17.460103,78.334361,CO,12,57,26
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","01-02-2024 11:00:00",17.470431,78.566959,OZONE,6,44,9
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","01-02-2024 11:00:00",17.518400,78.278777,NH3,2,2,2
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","01-02-2024 11:00:00",17.518400,78.278777,CO,16,96,37
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","01-02-2024 11:00:00",17.393559,78.339194,PM2.5,41,103,53
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","01-02-2024 11:00:00",17.393559,78.339194,OZONE,1,13,2
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","01-02-2024 11:00:00",17.544899,78.486949,PM2.5,NA,NA,NA
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","01-02-2024 11:00:00",17.544899,78.486949,CO,29,34,32
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","01-02-2024 11:00:00",17.528544,78.286195,PM2.5,30,39,35
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","01-02-2024 11:00:00",17.528544,78.286195,CO,6,40,19
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","01-02-2024 11:00:00",17.4559458,78.4332152,NO2,27,232,58
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","01-02-2024 11:00:00",17.417094,78.457437,NO2,NA,NA,NA
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","01-02-2024 11:00:00",17.417094,78.457437,SO2,NA,NA,NA
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","01-02-2024 11:00:00",17.349694,78.451437,PM2.5,28,80,53
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","01-02-2024 11:00:00",17.349694,78.451437,NO2,15,44,34
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","01-02-2024 11:00:00",27.23711,78.01936,PM2.5,22,86,56
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","01-02-2024 11:00:00",27.23711,78.01936,PM10,31,115,80
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","01-02-2024 11:00:00",27.23711,78.01936,NO2,19,24,19
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","01-02-2024 11:00:00",27.106972,78.000111,OZONE,17,18,17
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","01-02-2024 11:00:00",27.19865833,78.00598056,PM2.5,22,117,73
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","01-02-2024 11:00:00",27.19865833,78.00598056,PM10,41,136,97
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","01-02-2024 11:00:00",27.19412,77.96237,CO,5,28,10
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","01-02-2024 11:00:00",27.169338,78.03582,NO2,32,35,35
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","01-02-2024 11:00:00",27.169338,78.03582,NH3,13,17,15
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","01-02-2024 11:00:00",27.169338,78.03582,OZONE,2,27,13
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","01-02-2024 11:00:00",27.19862,77.92066,OZONE,5,17,8
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","01-02-2024 11:00:00",28.964949,77.278761,PM10,18,163,89
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","01-02-2024 11:00:00",28.359581,79.414455,NO2,NA,NA,NA
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","01-02-2024 11:00:00",28.359581,79.414455,SO2,NA,NA,NA
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","01-02-2024 11:00:00",28.38910936,79.42963708,CO,NA,NA,NA
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","01-02-2024 11:00:00",28.38910936,79.42963708,OZONE,NA,NA,NA
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","01-02-2024 11:00:00",27.1594,78.3953,NO2,14,15,14
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","01-02-2024 11:00:00",27.1594,78.3953,SO2,12,14,13
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","01-02-2024 11:00:00",28.646233,77.358075,PM10,26,446,163
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","01-02-2024 11:00:00",28.646233,77.358075,NH3,3,13,8
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","01-02-2024 11:00:00",28.757294,77.278792,CO,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","01-02-2024 11:00:00",28.6603346,77.3572563,PM10,18,331,109
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","01-02-2024 11:00:00",26.730136,83.433859,NO2,2,2,2
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","01-02-2024 11:00:00",28.47272,77.482000,NO2,NA,NA,NA
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","01-02-2024 11:00:00",28.557054,77.453663,PM2.5,24,363,170
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","01-02-2024 11:00:00",28.725645,77.749675,PM2.5,22,324,215
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","01-02-2024 11:00:00",28.725645,77.749675,CO,33,120,33
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","01-02-2024 11:00:00",26.428282,80.327067,PM2.5,38,144,68
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","01-02-2024 11:00:00",26.428282,80.327067,NO2,14,15,14
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","01-02-2024 11:00:00",26.509954,80.249612,PM10,106,196,148
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","01-02-2024 11:00:00",26.4703136,80.3229863,NO2,12,130,47
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","01-02-2024 11:00:00",26.4703136,80.3229863,CO,16,121,48
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","01-02-2024 11:00:00",28.2348927,77.8683002,PM10,NA,NA,NA
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","01-02-2024 11:00:00",28.2348927,77.8683002,CO,6,74,9
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","01-02-2024 11:00:00",28.2348927,77.8683002,OZONE,21,55,26
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","01-02-2024 11:00:00",26.766433,80.927299,PM2.5,22,303,118
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","01-02-2024 11:00:00",26.766433,80.927299,NO2,11,13,12
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","01-02-2024 11:00:00",26.766433,80.927299,CO,10,97,24
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","01-02-2024 11:00:00",26.868120,81.005119,NO2,7,10,8
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","01-02-2024 11:00:00",26.906111,80.948222,NH3,3,20,14
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","01-02-2024 11:00:00",26.906111,80.948222,SO2,4,11,8
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","01-02-2024 11:00:00",26.90723,80.98579,NH3,2,2,2
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","01-02-2024 11:00:00",26.90723,80.98579,OZONE,2,60,5
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","01-02-2024 11:00:00",26.83399722,80.8917361,PM10,NA,NA,NA
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","01-02-2024 11:00:00",28.999264,77.7590354,PM2.5,7,348,175
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","01-02-2024 11:00:00",28.9535882,77.7622941,PM10,9,159,84
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","01-02-2024 11:00:00",29.063510,77.709723,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","01-02-2024 11:00:00",29.063510,77.709723,NH3,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","01-02-2024 11:00:00",28.83526,78.74460,NH3,1,2,2
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","01-02-2024 11:00:00",28.88528,78.73880,PM10,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","01-02-2024 11:00:00",28.849399,78.742362,NO2,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","01-02-2024 11:00:00",28.802625,78.753728,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","01-02-2024 11:00:00",29.4723508,77.7194031,SO2,2,35,18
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","01-02-2024 11:00:00",28.5447608,77.3231257,NO2,26,180,79
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","01-02-2024 11:00:00",28.5898,77.3101,PM2.5,25,500,293
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","01-02-2024 11:00:00",28.5898,77.3101,SO2,4,15,9
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","01-02-2024 11:00:00",28.5898,77.3101,CO,4,102,35
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","01-02-2024 11:00:00",25.425602,81.917152,NH3,5,5,5
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","01-02-2024 11:00:00",25.425602,81.917152,SO2,30,33,31
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","01-02-2024 11:00:00",25.425602,81.917152,OZONE,1,14,2
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","01-02-2024 11:00:00",25.494,81.863,SO2,44,58,54
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","01-02-2024 11:00:00",25.3505986,82.9083074,OZONE,17,30,19
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","01-02-2024 11:00:00",25.301778,82.996789,PM10,33,127,73
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","01-02-2024 11:00:00",25.301778,82.996789,SO2,21,23,22
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","01-02-2024 11:00:00",25.262326,82.995408,PM2.5,11,39,26
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","01-02-2024 11:00:00",30.269444,78.044167,NO2,2,10,5
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","01-02-2024 11:00:00",22.7605581,88.3617589,PM2.5,76,316,200
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","01-02-2024 11:00:00",22.7605581,88.3617589,NH3,3,5,4
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","01-02-2024 11:00:00",22.7605581,88.3617589,CO,35,98,48
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","01-02-2024 11:00:00",22.06047,88.109737,NH3,3,4,4
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","01-02-2024 11:00:00",22.06047,88.109737,OZONE,18,79,21
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","01-02-2024 11:00:00",22.629801,88.352017,PM10,61,148,110
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","01-02-2024 11:00:00",22.611968,88.347422,PM2.5,97,310,191
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","01-02-2024 11:00:00",22.5687319,88.2797276,NH3,10,15,13
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","01-02-2024 11:00:00",22.5687319,88.2797276,CO,28,81,59
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","01-02-2024 11:00:00",22.5367507,88.3638022,PM10,75,140,96
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","01-02-2024 11:00:00",22.5367507,88.3638022,NO2,24,93,50
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","01-02-2024 11:00:00",22.5367507,88.3638022,CO,13,35,22
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","01-02-2024 11:00:00",22.5367507,88.3638022,OZONE,11,80,19
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","01-02-2024 11:00:00",22.58157048,88.41002457,NH3,9,10,10
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","01-02-2024 11:00:00",22.58157048,88.41002457,CO,24,44,30
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","01-02-2024 11:00:00",22.556640,88.342674,NO2,26,86,54
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","01-02-2024 11:00:00",22.556640,88.342674,SO2,6,25,13
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","01-02-2024 11:00:00",22.556640,88.342674,OZONE,12,86,27
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","01-02-2024 11:00:00",22.49929,88.36917,CO,11,22,17
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","01-02-2024 11:00:00",22.51106,88.35142,PM2.5,70,96,80
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","01-02-2024 11:00:00",22.51106,88.35142,NO2,24,82,47
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","01-02-2024 11:00:00",22.51106,88.35142,SO2,7,29,16
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","01-02-2024 11:00:00",22.5448082,88.3403691,PM2.5,74,153,107
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","01-02-2024 11:00:00",22.5448082,88.3403691,NO2,14,35,21
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","01-02-2024 11:00:00",26.6879226,88.4152495,NH3,1,25,13
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","01-02-2024 11:00:00",14.675886,77.593027,NO2,NA,NA,NA
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","01-02-2024 11:00:00",14.675886,77.593027,SO2,4,10,7
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","01-02-2024 11:00:00",13.204880,79.097889,NH3,1,2,2
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","01-02-2024 11:00:00",14.465052,78.824187,PM2.5,23,61,41
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","01-02-2024 11:00:00",16.9872867,81.7363176,SO2,17,25,22
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","01-02-2024 11:00:00",16.9872867,81.7363176,OZONE,3,6,5
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB","01-02-2024 11:00:00",13.67,79.35,PM10,37,68,50
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB","01-02-2024 11:00:00",13.67,79.35,OZONE,13,43,19
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","01-02-2024 11:00:00",13.615387,79.409230,NH3,2,3,3
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","01-02-2024 11:00:00",16.536107,80.594233,PM2.5,36,48,40
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","01-02-2024 11:00:00",16.486692,80.699436,NH3,1,1,1
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","01-02-2024 11:00:00",16.509717,80.612222,PM10,34,55,45
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","01-02-2024 11:00:00",16.554731,80.649110,NO2,7,13,9
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","01-02-2024 11:00:00",17.72,83.3,NH3,2,8,4
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","01-02-2024 11:00:00",27.103358,93.679645,CO,14,36,19
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","01-02-2024 11:00:00",26.071318,91.87488,PM2.5,167,500,363
India,Assam,Guwahati,"IITG, Guwahati - PCBA","01-02-2024 11:00:00",26.2028636,91.70046436,SO2,11,13,12
India,Assam,Guwahati,"IITG, Guwahati - PCBA","01-02-2024 11:00:00",26.2028636,91.70046436,OZONE,2,17,7
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","01-02-2024 11:00:00",26.10887,91.589544,NH3,1,7,3
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","01-02-2024 11:00:00",26.187500,91.744194,NH3,3,4,4
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","01-02-2024 11:00:00",26.181742,91.78063,CO,28,103,36
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","01-02-2024 11:00:00",26.181742,91.78063,OZONE,9,40,23
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","01-02-2024 11:00:00",26.349082,92.68449,PM10,46,174,112
India,Assam,Silchar,"Tarapur, Silchar - PCBA","01-02-2024 11:00:00",24.82827,92.79525,CO,42,56,46
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","01-02-2024 11:00:00",26.987634,94.636574,PM2.5,14,48,28
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","01-02-2024 11:00:00",26.987634,94.636574,OZONE,1,6,1
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","01-02-2024 11:00:00",26.146529,87.454184,NO2,6,8,7
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","01-02-2024 11:00:00",24.75746,84.366208,PM10,156,309,218
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","01-02-2024 11:00:00",24.75746,84.366208,NO2,8,22,12
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","01-02-2024 11:00:00",24.75746,84.366208,CO,22,104,89
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","01-02-2024 11:00:00",24.75746,84.366208,OZONE,1,97,11
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","01-02-2024 11:00:00",26.80365,84.51954,SO2,7,20,15
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","01-02-2024 11:00:00",26.80365,84.51954,CO,76,78,77
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","01-02-2024 11:00:00",25.251013,86.989001,NH3,4,8,6
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","01-02-2024 11:00:00",25.265194,87.012947,OZONE,13,66,23
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","01-02-2024 11:00:00",25.204762,85.514960,PM10,101,412,186
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","01-02-2024 11:00:00",25.204762,85.514960,NO2,8,11,10
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","01-02-2024 11:00:00",25.204762,85.514960,SO2,2,17,7
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","01-02-2024 11:00:00",25.7808257,84.7446768,PM2.5,287,489,374
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","01-02-2024 11:00:00",25.7808257,84.7446768,NO2,21,38,28
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","01-02-2024 11:00:00",24.792403,84.992416,PM10,140,402,222
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","01-02-2024 11:00:00",24.792403,84.992416,OZONE,1,42,18
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","01-02-2024 11:00:00",24.762518,84.982348,OZONE,6,76,13
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","01-02-2024 11:00:00",25.697189,85.245900,PM2.5,139,323,233
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","01-02-2024 11:00:00",25.560083,87.553265,SO2,16,22,19
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","01-02-2024 11:00:00",26.0881305,87.93840336,CO,4,40,5
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","01-02-2024 11:00:00",27.308328,84.531742,SO2,8,9,8
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","01-02-2024 11:00:00",26.63086,84.90051,PM2.5,143,362,270
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","01-02-2024 11:00:00",26.63086,84.90051,NO2,42,81,60
India,Bihar,Munger,"Town Hall, Munger - BSPCB","01-02-2024 11:00:00",25.376776,86.471523,NH3,1,2,2
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","01-02-2024 11:00:00",26.11442,85.39813,PM2.5,237,458,355
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","01-02-2024 11:00:00",26.11442,85.39813,CO,24,124,64
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","01-02-2024 11:00:00",26.1403345,85.3650192,PM2.5,200,405,328
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","01-02-2024 11:00:00",26.1403345,85.3650192,PM10,133,400,253
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","01-02-2024 11:00:00",26.1209,85.3647,NO2,2,10,8
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","01-02-2024 11:00:00",25.586562,85.043586,SO2,6,12,8
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","01-02-2024 11:00:00",25.592539,85.227158,PM2.5,300,416,336
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","01-02-2024 11:00:00",25.610369,85.132568,NO2,14,15,15
India,Bihar,Patna,"Muradpur, Patna - BSPCB","01-02-2024 11:00:00",25.619651,85.147382,PM2.5,304,410,344
India,Bihar,Patna,"Muradpur, Patna - BSPCB","01-02-2024 11:00:00",25.619651,85.147382,NH3,2,5,4
India,Bihar,Patna,"Muradpur, Patna - BSPCB","01-02-2024 11:00:00",25.619651,85.147382,OZONE,14,120,24
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","01-02-2024 11:00:00",25.599486,85.113666,PM2.5,243,397,337
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","01-02-2024 11:00:00",25.599486,85.113666,NH3,6,10,8
India,Bihar,Patna,"Samanpura, Patna - BSPCB","01-02-2024 11:00:00",25.596727,85.085624,SO2,16,17,16
India,Bihar,Patna,"Samanpura, Patna - BSPCB","01-02-2024 11:00:00",25.596727,85.085624,CO,100,198,152
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","01-02-2024 11:00:00",25.366336,87.117468,NO2,11,14,13
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","01-02-2024 11:00:00",25.366336,87.117468,OZONE,9,27,10
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","01-02-2024 11:00:00",25.03280,85.41948,NO2,NA,NA,NA
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","01-02-2024 11:00:00",25.03280,85.41948,SO2,NA,NA,NA
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","01-02-2024 11:00:00",25.892357,86.590325,PM10,122,404,190
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","01-02-2024 11:00:00",25.859655,85.77944,PM2.5,150,433,329
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","01-02-2024 11:00:00",25.859655,85.77944,CO,4,28,26
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","01-02-2024 11:00:00",25.859655,85.77944,OZONE,9,36,10
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","01-02-2024 11:00:00",24.952822,84.002396,PM10,NA,NA,NA
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","01-02-2024 11:00:00",24.952822,84.002396,NO2,4,21,12
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","01-02-2024 11:00:00",26.2271665,84.3570427,PM2.5,75,336,245
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","01-02-2024 11:00:00",26.2271665,84.3570427,PM10,71,212,152
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","01-02-2024 11:00:00",26.2271665,84.3570427,NH3,2,52,9
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","01-02-2024 11:00:00",26.2271665,84.3570427,CO,1,173,88
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","01-02-2024 11:00:00",26.2271665,84.3570427,OZONE,2,94,20
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","01-02-2024 11:00:00",30.751462,76.762879,NH3,10,25,16
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","01-02-2024 11:00:00",30.719859,76.738637,NH3,5,15,9
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","01-02-2024 11:00:00",30.719859,76.738637,OZONE,3,59,26
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","01-02-2024 11:00:00",21.185571,81.343175,PM2.5,NA,NA,NA
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","01-02-2024 11:00:00",21.185571,81.343175,OZONE,8,56,8
